Date,deskripsi,kategori,nominal,tipe,is_outlier,tahun_bulan,hari
2022-06-24 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-06,Friday
2022-06-24 12:30:00,Ayam Geprek,Makanan & Minuman,25652.0,Pengeluaran,False,2022-06,Friday
2022-06-24 19:00:00,Soto,Makanan & Minuman,31352.65366244274,Pengeluaran,False,2022-06,Friday
2022-06-25 12:30:00,Nasi Telur,Makanan & Minuman,22231.0,Pengeluaran,False,2022-06,Saturday
2022-06-25 19:00:00,Mie Ayam,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-06,Saturday
2022-06-26 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-06,Sunday
2022-06-26 12:30:00,Nasi Telur,Makanan & Minuman,28502.0,Pengeluaran,False,2022-06,Sunday
2022-06-26 19:00:00,Nasi Campur,Makanan & Minuman,34836.50406938082,Pengeluaran,False,2022-06,Sunday
2022-06-27 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-06,Monday
2022-06-27 12:30:00,Nasi Telur,Makanan & Minuman,15391.0,Pengeluaran,False,2022-06,Monday
2022-06-27 19:00:00,Mie Ayam,Makanan & Minuman,18811.79219746564,Pengeluaran,False,2022-06,Monday
2022-06-28 12:30:00,Warteg,Makanan & Minuman,27932.0,Pengeluaran,False,2022-06,Tuesday
2022-06-28 19:00:00,Nasi Campur,Makanan & Minuman,34139.733987993204,Pengeluaran,False,2022-06,Tuesday
2022-06-29 12:30:00,Pecel Lele,Makanan & Minuman,21661.0,Pengeluaran,False,2022-06,Wednesday
2022-06-29 19:00:00,Ayam Geprek,Makanan & Minuman,26476.263092729423,Pengeluaran,False,2022-06,Wednesday
2022-06-30 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-06,Thursday
2022-06-30 12:30:00,Nasi Telur,Makanan & Minuman,20521.0,Pengeluaran,False,2022-06,Thursday
2022-06-30 19:00:00,Pecel Lele,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-06,Thursday
2022-07-01 09:00:00,Gaji Bulanan,Income,8867390.569713315,Pemasukan,True,2022-07,Friday
2022-07-01 12:30:00,Mie Ayam,Makanan & Minuman,30212.0,Pengeluaran,False,2022-07,Friday
2022-07-01 19:00:00,Nasi Campur,Makanan & Minuman,36926.81431354367,Pengeluaran,False,2022-07,Friday
2022-07-02 10:00:00,Bayar Kos,Tagihan,1013416.0651100932,Pengeluaran,True,2022-07,Saturday
2022-07-02 12:30:00,Pecel Lele,Makanan & Minuman,28502.0,Pengeluaran,False,2022-07,Saturday
2022-07-02 19:00:00,Nasi Campur,Makanan & Minuman,34836.50406938082,Pengeluaran,False,2022-07,Saturday
2022-07-03 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-03 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-03 12:30:00,Ayam Geprek,Makanan & Minuman,26222.0,Pengeluaran,False,2022-07,Sunday
2022-07-03 19:00:00,Pecel Lele,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-07,Sunday
2022-07-04 12:30:00,Mie Ayam,Makanan & Minuman,21091.0,Pengeluaran,False,2022-07,Monday
2022-07-04 19:00:00,Soto,Makanan & Minuman,25779.49301134181,Pengeluaran,False,2022-07,Monday
2022-07-05 11:00:00,Pulsa,Tagihan,63338.50406938082,Pengeluaran,True,2022-07,Tuesday
2022-07-05 12:30:00,Soto,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Tuesday
2022-07-05 19:00:00,Warteg,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Tuesday
2022-07-06 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Wednesday
2022-07-06 12:30:00,Warteg,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Wednesday
2022-07-06 19:00:00,Nasi Campur,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Wednesday
2022-07-07 12:30:00,Ayam Geprek,Makanan & Minuman,26792.0,Pengeluaran,False,2022-07,Thursday
2022-07-07 19:00:00,Nasi Telur,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-07,Thursday
2022-07-08 12:30:00,Ayam Geprek,Makanan & Minuman,18811.0,Pengeluaran,False,2022-07,Friday
2022-07-08 19:00:00,Nasi Telur,Makanan & Minuman,22992.412685791343,Pengeluaran,False,2022-07,Friday
2022-07-09 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Saturday
2022-07-09 12:30:00,Mie Ayam,Makanan & Minuman,22801.0,Pengeluaran,False,2022-07,Saturday
2022-07-09 19:00:00,Nasi Campur,Makanan & Minuman,27869.80325550465,Pengeluaran,False,2022-07,Saturday
2022-07-10 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-10 12:30:00,Ayam Geprek,Makanan & Minuman,18811.0,Pengeluaran,False,2022-07,Sunday
2022-07-10 19:00:00,Ayam Geprek,Makanan & Minuman,22992.412685791343,Pengeluaran,False,2022-07,Sunday
2022-07-11 12:30:00,Pecel Lele,Makanan & Minuman,18811.0,Pengeluaran,False,2022-07,Monday
2022-07-11 19:00:00,Nasi Telur,Makanan & Minuman,22992.412685791343,Pengeluaran,False,2022-07,Monday
2022-07-12 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Tuesday
2022-07-12 12:30:00,Nasi Campur,Makanan & Minuman,15961.0,Pengeluaran,False,2022-07,Tuesday
2022-07-12 19:00:00,Warteg,Makanan & Minuman,19508.562278853256,Pengeluaran,False,2022-07,Tuesday
2022-07-13 12:30:00,Ayam Geprek,Makanan & Minuman,23941.0,Pengeluaran,False,2022-07,Wednesday
2022-07-13 19:00:00,Soto,Makanan & Minuman,29263.34341827989,Pengeluaran,False,2022-07,Wednesday
2022-07-14 12:30:00,Pecel Lele,Makanan & Minuman,23941.0,Pengeluaran,False,2022-07,Thursday
2022-07-14 19:00:00,Ayam Geprek,Makanan & Minuman,29263.34341827989,Pengeluaran,False,2022-07,Thursday
2022-07-15 19:30:00,Belanja Bulanan,Kebutuhan,126677.00813876164,Pengeluaran,True,2022-07,Friday
2022-07-15 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Friday
2022-07-15 12:30:00,Mie Ayam,Makanan & Minuman,23941.0,Pengeluaran,False,2022-07,Friday
2022-07-15 19:00:00,Mie Ayam,Makanan & Minuman,29263.34341827989,Pengeluaran,False,2022-07,Friday
2022-07-16 12:30:00,Nasi Telur,Makanan & Minuman,26222.0,Pengeluaran,False,2022-07,Saturday
2022-07-16 19:00:00,Nasi Campur,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-07,Saturday
2022-07-17 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-17 12:30:00,Nasi Telur,Makanan & Minuman,17671.0,Pengeluaran,False,2022-07,Sunday
2022-07-17 19:00:00,Nasi Telur,Makanan & Minuman,21598.872523016107,Pengeluaran,False,2022-07,Sunday
2022-07-18 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Monday
2022-07-18 12:30:00,Mie Ayam,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Monday
2022-07-18 19:00:00,Mie Ayam,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Monday
2022-07-19 12:30:00,Pecel Lele,Makanan & Minuman,17101.0,Pengeluaran,False,2022-07,Tuesday
2022-07-19 19:00:00,Nasi Campur,Makanan & Minuman,20902.102441628493,Pengeluaran,False,2022-07,Tuesday
2022-07-20 12:30:00,Mie Ayam,Makanan & Minuman,21091.0,Pengeluaran,False,2022-07,Wednesday
2022-07-20 19:00:00,Mie Ayam,Makanan & Minuman,25779.49301134181,Pengeluaran,False,2022-07,Wednesday
2022-07-21 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Thursday
2022-07-21 12:30:00,Nasi Telur,Makanan & Minuman,18811.0,Pengeluaran,False,2022-07,Thursday
2022-07-21 19:00:00,Soto,Makanan & Minuman,22992.412685791343,Pengeluaran,False,2022-07,Thursday
2022-07-22 12:30:00,Warteg,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Friday
2022-07-22 19:00:00,Ayam Geprek,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Friday
2022-07-23 12:30:00,Soto,Makanan & Minuman,29642.0,Pengeluaran,False,2022-07,Saturday
2022-07-23 19:00:00,Warteg,Makanan & Minuman,36230.044232156055,Pengeluaran,False,2022-07,Saturday
2022-07-24 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-24 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-24 12:30:00,Soto,Makanan & Minuman,30782.0,Pengeluaran,False,2022-07,Sunday
2022-07-24 19:00:00,Nasi Campur,Makanan & Minuman,37623.58439493128,Pengeluaran,False,2022-07,Sunday
2022-07-25 12:30:00,Nasi Telur,Makanan & Minuman,27362.0,Pengeluaran,False,2022-07,Monday
2022-07-25 19:00:00,Warteg,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-07,Monday
2022-07-26 12:30:00,Nasi Campur,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Tuesday
2022-07-26 19:00:00,Ayam Geprek,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Tuesday
2022-07-27 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Wednesday
2022-07-27 12:30:00,Warteg,Makanan & Minuman,14821.0,Pengeluaran,False,2022-07,Wednesday
2022-07-27 19:00:00,Mie Ayam,Makanan & Minuman,18115.022116078027,Pengeluaran,False,2022-07,Wednesday
2022-07-28 12:30:00,Soto,Makanan & Minuman,18241.0,Pengeluaran,False,2022-07,Thursday
2022-07-28 19:00:00,Pecel Lele,Makanan & Minuman,22295.64260440372,Pengeluaran,False,2022-07,Thursday
2022-07-29 12:30:00,Soto,Makanan & Minuman,22231.0,Pengeluaran,False,2022-07,Friday
2022-07-29 19:00:00,Ayam Geprek,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-07,Friday
2022-07-30 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-07,Saturday
2022-07-30 12:30:00,Pecel Lele,Makanan & Minuman,22801.0,Pengeluaran,False,2022-07,Saturday
2022-07-30 19:00:00,Nasi Telur,Makanan & Minuman,27869.80325550465,Pengeluaran,False,2022-07,Saturday
2022-07-31 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-07,Sunday
2022-07-31 12:30:00,Pecel Lele,Makanan & Minuman,26792.0,Pengeluaran,False,2022-07,Sunday
2022-07-31 19:00:00,Pecel Lele,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-07,Sunday
2022-08-01 09:00:00,Gaji Bulanan,Income,8867390.569713315,Pemasukan,True,2022-08,Monday
2022-08-01 12:30:00,Pecel Lele,Makanan & Minuman,30782.0,Pengeluaran,False,2022-08,Monday
2022-08-01 19:00:00,Warteg,Makanan & Minuman,37623.58439493128,Pengeluaran,False,2022-08,Monday
2022-08-02 10:00:00,Bayar Kos,Tagihan,1013416.0651100932,Pengeluaran,True,2022-08,Tuesday
2022-08-02 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Tuesday
2022-08-02 12:30:00,Soto,Makanan & Minuman,27362.0,Pengeluaran,False,2022-08,Tuesday
2022-08-02 19:00:00,Nasi Campur,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-08,Tuesday
2022-08-03 12:30:00,Soto,Makanan & Minuman,17101.0,Pengeluaran,False,2022-08,Wednesday
2022-08-03 19:00:00,Ayam Geprek,Makanan & Minuman,20902.102441628493,Pengeluaran,False,2022-08,Wednesday
2022-08-04 12:30:00,Mie Ayam,Makanan & Minuman,19951.0,Pengeluaran,False,2022-08,Thursday
2022-08-04 19:00:00,Mie Ayam,Makanan & Minuman,24385.95284856657,Pengeluaran,False,2022-08,Thursday
2022-08-05 11:00:00,Pulsa,Tagihan,63338.50406938082,Pengeluaran,True,2022-08,Friday
2022-08-05 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Friday
2022-08-05 12:30:00,Mie Ayam,Makanan & Minuman,22231.0,Pengeluaran,False,2022-08,Friday
2022-08-05 19:00:00,Nasi Campur,Makanan & Minuman,27173.03317411704,Pengeluaran,False,2022-08,Friday
2022-08-06 12:30:00,Ayam Geprek,Makanan & Minuman,30212.0,Pengeluaran,False,2022-08,Saturday
2022-08-06 19:00:00,Ayam Geprek,Makanan & Minuman,36926.81431354367,Pengeluaran,False,2022-08,Saturday
2022-08-07 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-08,Sunday
2022-08-07 12:30:00,Nasi Telur,Makanan & Minuman,21661.0,Pengeluaran,False,2022-08,Sunday
2022-08-07 19:00:00,Nasi Telur,Makanan & Minuman,26476.263092729423,Pengeluaran,False,2022-08,Sunday
2022-08-08 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Monday
2022-08-08 12:30:00,Nasi Campur,Makanan & Minuman,16531.0,Pengeluaran,False,2022-08,Monday
2022-08-08 19:00:00,Nasi Telur,Makanan & Minuman,20205.33236024088,Pengeluaran,False,2022-08,Monday
2022-08-09 12:30:00,Ayam Geprek,Makanan & Minuman,20521.0,Pengeluaran,False,2022-08,Tuesday
2022-08-09 19:00:00,Mie Ayam,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-08,Tuesday
2022-08-10 12:30:00,Pecel Lele,Makanan & Minuman,20521.0,Pengeluaran,False,2022-08,Wednesday
2022-08-10 19:00:00,Soto,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-08,Wednesday
2022-08-11 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Thursday
2022-08-11 12:30:00,Ayam Geprek,Makanan & Minuman,27932.0,Pengeluaran,False,2022-08,Thursday
2022-08-11 19:00:00,Pecel Lele,Makanan & Minuman,34139.733987993204,Pengeluaran,False,2022-08,Thursday
2022-08-12 12:30:00,Warteg,Makanan & Minuman,26792.0,Pengeluaran,False,2022-08,Friday
2022-08-12 19:00:00,Warteg,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-08,Friday
2022-08-13 12:30:00,Mie Ayam,Makanan & Minuman,18241.0,Pengeluaran,False,2022-08,Saturday
2022-08-13 19:00:00,Soto,Makanan & Minuman,22295.64260440372,Pengeluaran,False,2022-08,Saturday
2022-08-13 20:00:00,Kebutuhan Darurat,Kesehatan,36736.33236024088,Pengeluaran,False,2022-08,Saturday
2022-08-14 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Sunday
2022-08-14 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-08,Sunday
2022-08-14 12:30:00,Soto,Makanan & Minuman,27362.0,Pengeluaran,False,2022-08,Sunday
2022-08-14 19:00:00,Warteg,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-08,Sunday
2022-08-14 20:00:00,Kebutuhan Darurat,Kesehatan,30402.48195330279,Pengeluaran,False,2022-08,Sunday
2022-08-15 19:30:00,Belanja Bulanan,Kebutuhan,126677.00813876164,Pengeluaran,True,2022-08,Monday
2022-08-15 12:30:00,Nasi Campur,Makanan & Minuman,26792.0,Pengeluaran,False,2022-08,Monday
2022-08-15 19:00:00,Warteg,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-08,Monday
2022-08-16 12:30:00,Nasi Campur,Makanan & Minuman,19381.0,Pengeluaran,False,2022-08,Tuesday
2022-08-16 19:00:00,Pecel Lele,Makanan & Minuman,23689.18276717896,Pengeluaran,False,2022-08,Tuesday
2022-08-17 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Wednesday
2022-08-17 12:30:00,Nasi Campur,Makanan & Minuman,15391.0,Pengeluaran,False,2022-08,Wednesday
2022-08-17 19:00:00,Nasi Campur,Makanan & Minuman,18811.79219746564,Pengeluaran,False,2022-08,Wednesday
2022-08-18 12:30:00,Mie Ayam,Makanan & Minuman,19381.0,Pengeluaran,False,2022-08,Thursday
2022-08-18 19:00:00,Pecel Lele,Makanan & Minuman,23689.18276717896,Pengeluaran,False,2022-08,Thursday
2022-08-19 12:30:00,Ayam Geprek,Makanan & Minuman,24512.0,Pengeluaran,False,2022-08,Friday
2022-08-19 19:00:00,Nasi Campur,Makanan & Minuman,29959.113499667503,Pengeluaran,False,2022-08,Friday
2022-08-19 20:00:00,Kebutuhan Darurat,Kesehatan,27868.94179052756,Pengeluaran,False,2022-08,Friday
2022-08-20 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Saturday
2022-08-20 12:30:00,Mie Ayam,Makanan & Minuman,22801.0,Pengeluaran,False,2022-08,Saturday
2022-08-20 19:00:00,Nasi Campur,Makanan & Minuman,27869.80325550465,Pengeluaran,False,2022-08,Saturday
2022-08-21 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-08,Sunday
2022-08-21 12:30:00,Pecel Lele,Makanan & Minuman,26792.0,Pengeluaran,False,2022-08,Sunday
2022-08-21 19:00:00,Mie Ayam,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-08,Sunday
2022-08-22 12:30:00,Nasi Campur,Makanan & Minuman,26222.0,Pengeluaran,False,2022-08,Monday
2022-08-22 19:00:00,Ayam Geprek,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-08,Monday
2022-08-23 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Tuesday
2022-08-23 12:30:00,Pecel Lele,Makanan & Minuman,14251.0,Pengeluaran,False,2022-08,Tuesday
2022-08-23 19:00:00,Warteg,Makanan & Minuman,17418.25203469041,Pengeluaran,False,2022-08,Tuesday
2022-08-24 12:30:00,Warteg,Makanan & Minuman,20521.0,Pengeluaran,False,2022-08,Wednesday
2022-08-24 19:00:00,Mie Ayam,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-08,Wednesday
2022-08-25 12:30:00,Nasi Telur,Makanan & Minuman,26222.0,Pengeluaran,False,2022-08,Thursday
2022-08-25 19:00:00,Warteg,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-08,Thursday
2022-08-26 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Friday
2022-08-26 12:30:00,Pecel Lele,Makanan & Minuman,20521.0,Pengeluaran,False,2022-08,Friday
2022-08-26 19:00:00,Pecel Lele,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-08,Friday
2022-08-27 12:30:00,Warteg,Makanan & Minuman,21661.0,Pengeluaran,False,2022-08,Saturday
2022-08-27 19:00:00,Soto,Makanan & Minuman,26476.263092729423,Pengeluaran,False,2022-08,Saturday
2022-08-28 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-08,Sunday
2022-08-28 12:30:00,Nasi Telur,Makanan & Minuman,30782.0,Pengeluaran,False,2022-08,Sunday
2022-08-28 19:00:00,Soto,Makanan & Minuman,37623.58439493128,Pengeluaran,False,2022-08,Sunday
2022-08-29 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-08,Monday
2022-08-29 12:30:00,Mie Ayam,Makanan & Minuman,21091.0,Pengeluaran,False,2022-08,Monday
2022-08-29 19:00:00,Nasi Campur,Makanan & Minuman,25779.49301134181,Pengeluaran,False,2022-08,Monday
2022-08-30 12:30:00,Ayam Geprek,Makanan & Minuman,19951.0,Pengeluaran,False,2022-08,Tuesday
2022-08-30 19:00:00,Warteg,Makanan & Minuman,24385.95284856657,Pengeluaran,False,2022-08,Tuesday
2022-08-31 12:30:00,Warteg,Makanan & Minuman,14821.0,Pengeluaran,False,2022-08,Wednesday
2022-08-31 19:00:00,Ayam Geprek,Makanan & Minuman,18115.022116078027,Pengeluaran,False,2022-08,Wednesday
2022-09-01 09:00:00,Gaji Bulanan,Gaji,8867390.569713315,Pemasukan,True,2022-09,Thursday
2022-09-01 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Thursday
2022-09-01 12:30:00,Nasi Campur,Makanan & Minuman,27362.0,Pengeluaran,False,2022-09,Thursday
2022-09-01 19:00:00,Nasi Telur,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-09,Thursday
2022-09-02 10:00:00,Bayar Kos,Tagihan,1013416.0651100932,Pengeluaran,True,2022-09,Friday
2022-09-02 12:30:00,Nasi Telur,Makanan & Minuman,19381.0,Pengeluaran,False,2022-09,Friday
2022-09-02 19:00:00,Pecel Lele,Makanan & Minuman,23689.18276717896,Pengeluaran,False,2022-09,Friday
2022-09-03 12:30:00,Warteg,Makanan & Minuman,31352.0,Pengeluaran,False,2022-09,Saturday
2022-09-03 19:00:00,Nasi Campur,Makanan & Minuman,38320.3544763189,Pengeluaran,False,2022-09,Saturday
2022-09-04 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-04 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-04 12:30:00,Pecel Lele,Makanan & Minuman,23371.0,Pengeluaran,False,2022-09,Sunday
2022-09-04 19:00:00,Pecel Lele,Makanan & Minuman,28566.573336892277,Pengeluaran,False,2022-09,Sunday
2022-09-05 11:00:00,Pulsa,Tagihan,63338.50406938082,Pengeluaran,True,2022-09,Monday
2022-09-05 12:30:00,Pecel Lele,Makanan & Minuman,23371.0,Pengeluaran,False,2022-09,Monday
2022-09-05 19:00:00,Warteg,Makanan & Minuman,28566.573336892277,Pengeluaran,False,2022-09,Monday
2022-09-06 12:30:00,Mie Ayam,Makanan & Minuman,21091.0,Pengeluaran,False,2022-09,Tuesday
2022-09-06 19:00:00,Warteg,Makanan & Minuman,25779.49301134181,Pengeluaran,False,2022-09,Tuesday
2022-09-07 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Wednesday
2022-09-07 12:30:00,Nasi Telur,Makanan & Minuman,25082.0,Pengeluaran,False,2022-09,Wednesday
2022-09-07 19:00:00,Nasi Campur,Makanan & Minuman,30655.88358105512,Pengeluaran,False,2022-09,Wednesday
2022-09-08 12:30:00,Nasi Telur,Makanan & Minuman,14821.0,Pengeluaran,False,2022-09,Thursday
2022-09-08 19:00:00,Mie Ayam,Makanan & Minuman,18115.022116078027,Pengeluaran,False,2022-09,Thursday
2022-09-09 12:30:00,Nasi Campur,Makanan & Minuman,25652.0,Pengeluaran,False,2022-09,Friday
2022-09-09 19:00:00,Pecel Lele,Makanan & Minuman,31352.65366244274,Pengeluaran,False,2022-09,Friday
2022-09-10 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Saturday
2022-09-10 12:30:00,Soto,Makanan & Minuman,24512.0,Pengeluaran,False,2022-09,Saturday
2022-09-10 19:00:00,Nasi Campur,Makanan & Minuman,29959.113499667503,Pengeluaran,False,2022-09,Saturday
2022-09-11 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-11 12:30:00,Pecel Lele,Makanan & Minuman,27362.0,Pengeluaran,False,2022-09,Sunday
2022-09-11 19:00:00,Nasi Telur,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-09,Sunday
2022-09-12 12:30:00,Ayam Geprek,Makanan & Minuman,15391.0,Pengeluaran,False,2022-09,Monday
2022-09-12 19:00:00,Mie Ayam,Makanan & Minuman,18811.79219746564,Pengeluaran,False,2022-09,Monday
2022-09-13 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Tuesday
2022-09-13 12:30:00,Warteg,Makanan & Minuman,24512.0,Pengeluaran,False,2022-09,Tuesday
2022-09-13 19:00:00,Pecel Lele,Makanan & Minuman,29959.113499667503,Pengeluaran,False,2022-09,Tuesday
2022-09-14 12:30:00,Nasi Telur,Makanan & Minuman,26222.0,Pengeluaran,False,2022-09,Wednesday
2022-09-14 19:00:00,Soto,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-09,Wednesday
2022-09-15 19:30:00,Belanja Bulanan,Kebutuhan,126677.00813876164,Pengeluaran,True,2022-09,Thursday
2022-09-15 12:30:00,Warteg,Makanan & Minuman,26222.0,Pengeluaran,False,2022-09,Thursday
2022-09-15 19:00:00,Mie Ayam,Makanan & Minuman,32049.423743830357,Pengeluaran,False,2022-09,Thursday
2022-09-16 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Friday
2022-09-16 12:30:00,Nasi Campur,Makanan & Minuman,27362.0,Pengeluaran,False,2022-09,Friday
2022-09-16 19:00:00,Nasi Telur,Makanan & Minuman,33442.96390660558,Pengeluaran,False,2022-09,Friday
2022-09-17 12:30:00,Nasi Campur,Makanan & Minuman,20521.0,Pengeluaran,False,2022-09,Saturday
2022-09-17 19:00:00,Soto,Makanan & Minuman,25082.722929954187,Pengeluaran,False,2022-09,Saturday
2022-09-18 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-18 12:30:00,Pecel Lele,Makanan & Minuman,30782.0,Pengeluaran,False,2022-09,Sunday
2022-09-18 19:00:00,Warteg,Makanan & Minuman,37623.58439493128,Pengeluaran,False,2022-09,Sunday
2022-09-19 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Monday
2022-09-19 12:30:00,Nasi Telur,Makanan & Minuman,25652.0,Pengeluaran,False,2022-09,Monday
2022-09-19 19:00:00,Ayam Geprek,Makanan & Minuman,31352.65366244274,Pengeluaran,False,2022-09,Monday
2022-09-20 12:30:00,Nasi Telur,Makanan & Minuman,21661.0,Pengeluaran,False,2022-09,Tuesday
2022-09-20 19:00:00,Nasi Telur,Makanan & Minuman,26476.263092729423,Pengeluaran,False,2022-09,Tuesday
2022-09-21 12:30:00,Mie Ayam,Makanan & Minuman,17671.0,Pengeluaran,False,2022-09,Wednesday
2022-09-21 19:00:00,Soto,Makanan & Minuman,21598.872523016107,Pengeluaran,False,2022-09,Wednesday
2022-09-22 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Thursday
2022-09-22 12:30:00,Soto,Makanan & Minuman,26792.0,Pengeluaran,False,2022-09,Thursday
2022-09-22 19:00:00,Ayam Geprek,Makanan & Minuman,32746.193825217968,Pengeluaran,False,2022-09,Thursday
2022-09-23 12:30:00,Nasi Telur,Makanan & Minuman,16531.0,Pengeluaran,False,2022-09,Friday
2022-09-23 19:00:00,Soto,Makanan & Minuman,20205.33236024088,Pengeluaran,False,2022-09,Friday
2022-09-24 12:30:00,Nasi Campur,Makanan & Minuman,23371.0,Pengeluaran,False,2022-09,Saturday
2022-09-24 19:00:00,Warteg,Makanan & Minuman,28566.573336892277,Pengeluaran,False,2022-09,Saturday
2022-09-25 17:00:00,Bensin,Transportasi,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-25 09:00:00,Laundry,Kebutuhan,25335.40162775233,Pengeluaran,False,2022-09,Sunday
2022-09-25 12:30:00,Warteg,Makanan & Minuman,27932.0,Pengeluaran,False,2022-09,Sunday
2022-09-25 19:00:00,Ayam Geprek,Makanan & Minuman,34139.733987993204,Pengeluaran,False,2022-09,Sunday
